"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","CPI","FOOD","AGRWTH","M","1999-09",-1.862631,
"DEU","CPI","FOOD","AGRWTH","M","1999-10",-1.639344,
"DEU","CPI","FOOD","AGRWTH","M","1999-11",-1.866978,
"DEU","CPI","FOOD","AGRWTH","M","1999-12",-1.862631,
"DEU","CPI","FOOD","AGRWTH","M","2000-01",-1.963048,
"DEU","CPI","FOOD","AGRWTH","M","2000-02",-1.385681,
"DEU","CPI","FOOD","AGRWTH","M","2000-03",-1.965318,
"DEU","CPI","FOOD","AGRWTH","M","2000-04",-1.728111,
"DEU","CPI","FOOD","AGRWTH","M","2000-05",-1.382488,
"DEU","CPI","FOOD","AGRWTH","M","2000-06",-0.811124,
"DEU","CPI","FOOD","AGRWTH","M","2000-07",-0.2339181,
"DEU","CPI","FOOD","AGRWTH","M","2000-08",-0.1182033,
"DEU","CPI","FOOD","AGRWTH","M","2000-09",-0.118624,
"DEU","CPI","FOOD","AGRWTH","M","2000-10",0.1190476,
"DEU","CPI","FOOD","AGRWTH","M","2000-11",0.4756243,
"DEU","CPI","FOOD","AGRWTH","M","2000-12",0.9489917,
"DEU","CPI","FOOD","AGRWTH","M","2001-01",1.766784,
"DEU","CPI","FOOD","AGRWTH","M","2001-02",1.522248,
"DEU","CPI","FOOD","AGRWTH","M","2001-03",3.301887,
"DEU","CPI","FOOD","AGRWTH","M","2001-04",4.220398,
"DEU","CPI","FOOD","AGRWTH","M","2001-05",5.724299,
"DEU","CPI","FOOD","AGRWTH","M","2001-06",6.074766,
"DEU","CPI","FOOD","AGRWTH","M","2001-07",5.861665,
"DEU","CPI","FOOD","AGRWTH","M","2001-08",5.2071,
"DEU","CPI","FOOD","AGRWTH","M","2001-09",5.344418,
"DEU","CPI","FOOD","AGRWTH","M","2001-10",5.588585,
"DEU","CPI","FOOD","AGRWTH","M","2001-11",4.497041,
"DEU","CPI","FOOD","AGRWTH","M","2001-12",4.347826,
"DEU","CPI","FOOD","AGRWTH","M","2002-01",5.787037,
"DEU","CPI","FOOD","AGRWTH","M","2002-02",4.959631,
"DEU","CPI","FOOD","AGRWTH","M","2002-03",3.652968,
"DEU","CPI","FOOD","AGRWTH","M","2002-04",2.024747,
"DEU","CPI","FOOD","AGRWTH","M","2002-05",0.1104972,
"DEU","CPI","FOOD","AGRWTH","M","2002-06",-0.9911894,
"DEU","CPI","FOOD","AGRWTH","M","2002-07",-1.10742,
"DEU","CPI","FOOD","AGRWTH","M","2002-08",-0.5624297,
"DEU","CPI","FOOD","AGRWTH","M","2002-09",-0.5636979,
"DEU","CPI","FOOD","AGRWTH","M","2002-10",-1.013514,
"DEU","CPI","FOOD","AGRWTH","M","2002-11",-0.792752,
"DEU","CPI","FOOD","AGRWTH","M","2002-12",-1.013514,
"DEU","CPI","FOOD","AGRWTH","M","2003-01",-2.844639,
"DEU","CPI","FOOD","AGRWTH","M","2003-02",-1.868132,
"DEU","CPI","FOOD","AGRWTH","M","2003-03",-1.321586,
"DEU","CPI","FOOD","AGRWTH","M","2003-04",-0.9922823,
"DEU","CPI","FOOD","AGRWTH","M","2003-05",-0.7726269,
"DEU","CPI","FOOD","AGRWTH","M","2003-06",0.2224694,
"DEU","CPI","FOOD","AGRWTH","M","2003-07",0.3359463,
"DEU","CPI","FOOD","AGRWTH","M","2003-08",0.3393665,
"DEU","CPI","FOOD","AGRWTH","M","2003-09",1.020408,
"DEU","CPI","FOOD","AGRWTH","M","2003-10",1.365188,
"DEU","CPI","FOOD","AGRWTH","M","2003-11",1.598173,
"DEU","CPI","FOOD","AGRWTH","M","2003-12",1.365188,
"DEU","CPI","FOOD","AGRWTH","M","2004-01",1.238739,
"DEU","CPI","FOOD","AGRWTH","M","2004-02",0.3359463,
"DEU","CPI","FOOD","AGRWTH","M","2004-03",-0.1116071,
"DEU","CPI","FOOD","AGRWTH","M","2004-04",-0.3340757,
"DEU","CPI","FOOD","AGRWTH","M","2004-05",-0.2224694,
"DEU","CPI","FOOD","AGRWTH","M","2004-06",-0.2219756,
"DEU","CPI","FOOD","AGRWTH","M","2004-07",-0.2232143,
"DEU","CPI","FOOD","AGRWTH","M","2004-08",-0.2254791,
"DEU","CPI","FOOD","AGRWTH","M","2004-09",-1.234568,
"DEU","CPI","FOOD","AGRWTH","M","2004-10",-1.346801,
"DEU","CPI","FOOD","AGRWTH","M","2004-11",-1.235955,
"DEU","CPI","FOOD","AGRWTH","M","2004-12",-0.4489338,
"DEU","CPI","FOOD","AGRWTH","M","2005-01",-1.112347,
"DEU","CPI","FOOD","AGRWTH","M","2005-02",0.2232143,
"DEU","CPI","FOOD","AGRWTH","M","2005-03",0.7821229,
"DEU","CPI","FOOD","AGRWTH","M","2005-04",0.3351955,
"DEU","CPI","FOOD","AGRWTH","M","2005-05",0.3344482,
"DEU","CPI","FOOD","AGRWTH","M","2005-06",0,
"DEU","CPI","FOOD","AGRWTH","M","2005-07",-0.4474273,
"DEU","CPI","FOOD","AGRWTH","M","2005-08",-0.3389831,
"DEU","CPI","FOOD","AGRWTH","M","2005-09",0.2272727,
"DEU","CPI","FOOD","AGRWTH","M","2005-10",0,
"DEU","CPI","FOOD","AGRWTH","M","2005-11",0.3412969,
"DEU","CPI","FOOD","AGRWTH","M","2005-12",0.3382187,
"DEU","CPI","FOOD","AGRWTH","M","2006-01",1.237345,
"DEU","CPI","FOOD","AGRWTH","M","2006-02",0.77951,
"DEU","CPI","FOOD","AGRWTH","M","2006-03",0,
"DEU","CPI","FOOD","AGRWTH","M","2006-04",0.8908686,
"DEU","CPI","FOOD","AGRWTH","M","2006-05",1.333333,
"DEU","CPI","FOOD","AGRWTH","M","2006-06",1.446051,
"DEU","CPI","FOOD","AGRWTH","M","2006-07",2.134831,
"DEU","CPI","FOOD","AGRWTH","M","2006-08",3.061224,
"DEU","CPI","FOOD","AGRWTH","M","2006-09",3.628118,
"DEU","CPI","FOOD","AGRWTH","M","2006-10",3.412969,
"DEU","CPI","FOOD","AGRWTH","M","2006-11",3.514739,
"DEU","CPI","FOOD","AGRWTH","M","2006-12",3.033708,
"DEU","CPI","FOOD","AGRWTH","M","2007-01",3,
"DEU","CPI","FOOD","AGRWTH","M","2007-02",2.430939,
"DEU","CPI","FOOD","AGRWTH","M","2007-03",2.549889,
"DEU","CPI","FOOD","AGRWTH","M","2007-04",3.421633,
"DEU","CPI","FOOD","AGRWTH","M","2007-05",2.302632,
"DEU","CPI","FOOD","AGRWTH","M","2007-06",2.741228,
"DEU","CPI","FOOD","AGRWTH","M","2007-07",3.080308,
"DEU","CPI","FOOD","AGRWTH","M","2007-08",3.190319,
"DEU","CPI","FOOD","AGRWTH","M","2007-09",3.172867,
"DEU","CPI","FOOD","AGRWTH","M","2007-10",5.830583,
"DEU","CPI","FOOD","AGRWTH","M","2007-11",6.7908,
"DEU","CPI","FOOD","AGRWTH","M","2007-12",6.97928,
"DEU","CPI","FOOD","AGRWTH","M","2008-01",7.227616,
"DEU","CPI","FOOD","AGRWTH","M","2008-02",7.443366,
"DEU","CPI","FOOD","AGRWTH","M","2008-03",8.216216,
"DEU","CPI","FOOD","AGRWTH","M","2008-04",7.15048,
"DEU","CPI","FOOD","AGRWTH","M","2008-05",7.609861,
"DEU","CPI","FOOD","AGRWTH","M","2008-06",7.257204,
"DEU","CPI","FOOD","AGRWTH","M","2008-07",7.363927,
"DEU","CPI","FOOD","AGRWTH","M","2008-08",6.929637,
"DEU","CPI","FOOD","AGRWTH","M","2008-09",6.044538,
"DEU","CPI","FOOD","AGRWTH","M","2008-10",4.261954,
"DEU","CPI","FOOD","AGRWTH","M","2008-11",2.051282,
"DEU","CPI","FOOD","AGRWTH","M","2008-12",1.834862,
"DEU","CPI","FOOD","AGRWTH","M","2009-01",1.10664,
"DEU","CPI","FOOD","AGRWTH","M","2009-02",0.9036145,
"DEU","CPI","FOOD","AGRWTH","M","2009-03",-0.0999001,
"DEU","CPI","FOOD","AGRWTH","M","2009-04",-0.6972111,
"DEU","CPI","FOOD","AGRWTH","M","2009-05",-1.195219,
"DEU","CPI","FOOD","AGRWTH","M","2009-06",-0.9950249,
"DEU","CPI","FOOD","AGRWTH","M","2009-07",-2.186879,
"DEU","CPI","FOOD","AGRWTH","M","2009-08",-2.691924,
"DEU","CPI","FOOD","AGRWTH","M","2009-09",-2.8,
"DEU","CPI","FOOD","AGRWTH","M","2009-10",-3.090728,
"DEU","CPI","FOOD","AGRWTH","M","2009-11",-2.01005,
"DEU","CPI","FOOD","AGRWTH","M","2009-12",-1.901902,
"DEU","CPI","FOOD","AGRWTH","M","2010-01",-1.19403,
"DEU","CPI","FOOD","AGRWTH","M","2010-02",-0.8955224,
"DEU","CPI","FOOD","AGRWTH","M","2010-03",0.4,
"DEU","CPI","FOOD","AGRWTH","M","2010-04",1.203611,
"DEU","CPI","FOOD","AGRWTH","M","2010-05",1.008065,
"DEU","CPI","FOOD","AGRWTH","M","2010-06",0.4020101,
"DEU","CPI","FOOD","AGRWTH","M","2010-07",1.52439,
"DEU","CPI","FOOD","AGRWTH","M","2010-08",1.844262,
"DEU","CPI","FOOD","AGRWTH","M","2010-09",2.366255,
"DEU","CPI","FOOD","AGRWTH","M","2010-10",2.366255,
"DEU","CPI","FOOD","AGRWTH","M","2010-11",2.769231,
"DEU","CPI","FOOD","AGRWTH","M","2010-12",3.367347,
"DEU","CPI","FOOD","AGRWTH","M","2011-01",2.316214,
"DEU","CPI","FOOD","AGRWTH","M","2011-02",2.811245,
"DEU","CPI","FOOD","AGRWTH","M","2011-03",2.091634,
"DEU","CPI","FOOD","AGRWTH","M","2011-04",1.783944,
"DEU","CPI","FOOD","AGRWTH","M","2011-05",2.994012,
"DEU","CPI","FOOD","AGRWTH","M","2011-06",2.802803,
"DEU","CPI","FOOD","AGRWTH","M","2011-07",2.702703,
"DEU","CPI","FOOD","AGRWTH","M","2011-08",3.018109,
"DEU","CPI","FOOD","AGRWTH","M","2011-09",3.316583,
"DEU","CPI","FOOD","AGRWTH","M","2011-10",3.517588,
"DEU","CPI","FOOD","AGRWTH","M","2011-11",3.193613,
"DEU","CPI","FOOD","AGRWTH","M","2011-12",2.566634,
"DEU","CPI","FOOD","AGRWTH","M","2012-01",3.248031,
"DEU","CPI","FOOD","AGRWTH","M","2012-02",3.613281,
"DEU","CPI","FOOD","AGRWTH","M","2012-03",3.902439,
"DEU","CPI","FOOD","AGRWTH","M","2012-04",3.407984,
"DEU","CPI","FOOD","AGRWTH","M","2012-05",2.713178,
"DEU","CPI","FOOD","AGRWTH","M","2012-06",3.602726,
"DEU","CPI","FOOD","AGRWTH","M","2012-07",3.118908,
"DEU","CPI","FOOD","AGRWTH","M","2012-08",3.222656,
"DEU","CPI","FOOD","AGRWTH","M","2012-09",2.821012,
"DEU","CPI","FOOD","AGRWTH","M","2012-10",3.106796,
"DEU","CPI","FOOD","AGRWTH","M","2012-11",3.868472,
"DEU","CPI","FOOD","AGRWTH","M","2012-12",4.234841,
"DEU","CPI","FOOD","AGRWTH","M","2013-01",4.003813,
"DEU","CPI","FOOD","AGRWTH","M","2013-02",2.827521,
"DEU","CPI","FOOD","AGRWTH","M","2013-03",3.192488,
"DEU","CPI","FOOD","AGRWTH","M","2013-04",3.672316,
"DEU","CPI","FOOD","AGRWTH","M","2013-05",4.716981,
"DEU","CPI","FOOD","AGRWTH","M","2013-06",4.699248,
"DEU","CPI","FOOD","AGRWTH","M","2013-07",5.10397,
"DEU","CPI","FOOD","AGRWTH","M","2013-08",4.35194,
"DEU","CPI","FOOD","AGRWTH","M","2013-09",4.068117,
"DEU","CPI","FOOD","AGRWTH","M","2013-10",3.672316,
"DEU","CPI","FOOD","AGRWTH","M","2013-11",2.793296,
"DEU","CPI","FOOD","AGRWTH","M","2013-12",3.231764,
"DEU","CPI","FOOD","AGRWTH","M","2014-01",3.208066,
"DEU","CPI","FOOD","AGRWTH","M","2014-02",3.116407,
"DEU","CPI","FOOD","AGRWTH","M","2014-03",2.00182,
"DEU","CPI","FOOD","AGRWTH","M","2014-04",1.453224,
"DEU","CPI","FOOD","AGRWTH","M","2014-05",0.4504505,
"DEU","CPI","FOOD","AGRWTH","M","2014-06",0,
"DEU","CPI","FOOD","AGRWTH","M","2014-07",0.1798561,
"DEU","CPI","FOOD","AGRWTH","M","2014-08",0.543971,
"DEU","CPI","FOOD","AGRWTH","M","2014-09",1,
"DEU","CPI","FOOD","AGRWTH","M","2014-10",0.9082652,
"DEU","CPI","FOOD","AGRWTH","M","2014-11",0.2717391,
"DEU","CPI","FOOD","AGRWTH","M","2014-12",-0.6261181,
"DEU","CPI","FOOD","AGRWTH","M","2015-01",-0.9769094,
"DEU","CPI","FOOD","AGRWTH","M","2015-02",-0.09121395,
"DEU","CPI","FOOD","AGRWTH","M","2015-03",0.2652848,
"DEU","CPI","FOOD","AGRWTH","M","2015-04",1.327301,
"DEU","CPI","FOOD","AGRWTH","M","2015-05",1.408451,
"DEU","CPI","FOOD","AGRWTH","M","2015-06",0.895318,
"DEU","CPI","FOOD","AGRWTH","M","2015-07",0.1904605,
"DEU","CPI","FOOD","AGRWTH","M","2015-08",0.3387321,
"DEU","CPI","FOOD","AGRWTH","M","2015-09",0.6629335,
"DEU","CPI","FOOD","AGRWTH","M","2015-10",0.965831,
"DEU","CPI","FOOD","AGRWTH","M","2015-11",1.431988,
"DEU","CPI","FOOD","AGRWTH","M","2015-12",0.7638993,
"DEU","CPI","FOOD","AGRWTH","M","2016-01",0.6036217,
"DEU","CPI","FOOD","AGRWTH","M","2016-02",0.499002,
"DEU","CPI","FOOD","AGRWTH","M","2016-03",0.8982036,
"DEU","CPI","FOOD","AGRWTH","M","2016-04",0.4955401,
"DEU","CPI","FOOD","AGRWTH","M","2016-05",-0.09920635,
"DEU","CPI","FOOD","AGRWTH","M","2016-06",0.0998004,
"DEU","CPI","FOOD","AGRWTH","M","2016-07",1.20603,
"DEU","CPI","FOOD","AGRWTH","M","2016-08",1.008065,
"DEU","CPI","FOOD","AGRWTH","M","2016-09",0.7021063,
"DEU","CPI","FOOD","AGRWTH","M","2016-10",0.4,
"DEU","CPI","FOOD","AGRWTH","M","2016-11",1.398601,
"DEU","CPI","FOOD","AGRWTH","M","2016-12",2.50501,
"DEU","CPI","FOOD","AGRWTH","M","2017-01",3.2,
"DEU","CPI","FOOD","AGRWTH","M","2017-02",4.468719,
"DEU","CPI","FOOD","AGRWTH","M","2017-03",2.274975,
"DEU","CPI","FOOD","AGRWTH","M","2017-04",1.47929,
"DEU","CPI","FOOD","AGRWTH","M","2017-05",2.184707,
"DEU","CPI","FOOD","AGRWTH","M","2017-06",2.392822,
"DEU","CPI","FOOD","AGRWTH","M","2017-07",2.284012,
"DEU","CPI","FOOD","AGRWTH","M","2017-08",2.694611,
"DEU","CPI","FOOD","AGRWTH","M","2017-09",2.988048,
"DEU","CPI","FOOD","AGRWTH","M","2017-10",3.784861,
"DEU","CPI","FOOD","AGRWTH","M","2017-11",2.758621,
"DEU","CPI","FOOD","AGRWTH","M","2017-12",2.639296,
"DEU","CPI","FOOD","AGRWTH","M","2018-01",2.616279,
"DEU","CPI","FOOD","AGRWTH","M","2018-02",0.5703422,
"DEU","CPI","FOOD","AGRWTH","M","2018-03",2.611218,
"DEU","CPI","FOOD","AGRWTH","M","2018-04",3.109815,
"DEU","CPI","FOOD","AGRWTH","M","2018-05",3.206997,
"DEU","CPI","FOOD","AGRWTH","M","2018-06",3.310613,
"DEU","CPI","FOOD","AGRWTH","M","2018-07",2.524272,
"DEU","CPI","FOOD","AGRWTH","M","2018-08",2.332361,
"DEU","CPI","FOOD","AGRWTH","M","2018-09",2.804642,
"DEU","CPI","FOOD","AGRWTH","M","2018-10",1.823416,
"DEU","CPI","FOOD","AGRWTH","M","2018-11",1.534036,
"DEU","CPI","FOOD","AGRWTH","M","2018-12",1.047619,
"DEU","CPI","FOOD","AGRWTH","M","2019-01",0.661001,
"DEU","CPI","FOOD","AGRWTH","M","2019-02",1.323251,
"DEU","CPI","FOOD","AGRWTH","M","2019-03",0.4712535,
"DEU","CPI","FOOD","AGRWTH","M","2019-04",0.4712535,
"DEU","CPI","FOOD","AGRWTH","M","2019-05",0.8474576,
"DEU","CPI","FOOD","AGRWTH","M","2019-06",1.036758,
"DEU","CPI","FOOD","AGRWTH","M","2019-07",1.799242,
"DEU","CPI","FOOD","AGRWTH","M","2019-08",2.279202,
"DEU","CPI","FOOD","AGRWTH","M","2019-09",1.128881,
"DEU","CPI","FOOD","AGRWTH","M","2019-10",0.9425071,
"DEU","CPI","FOOD","AGRWTH","M","2019-11",1.605288,
"DEU","CPI","FOOD","AGRWTH","M","2019-12",1.885014,
"DEU","CPI","FOOD","AGRWTH","M","2020-01",2.439024,
"DEU","CPI","FOOD","AGRWTH","M","2020-02",3.078358,
"DEU","CPI","FOOD","AGRWTH","M","2020-03",3.564728,
"DEU","CPI","FOOD","AGRWTH","M","2020-04",4.596623,
"DEU","CPI","FOOD","AGRWTH","M","2020-05",4.201681,
"DEU","CPI","FOOD","AGRWTH","M","2020-06",4.104477,
"DEU","CPI","FOOD","AGRWTH","M","2020-07",1.023256,
"DEU","CPI","FOOD","AGRWTH","M","2020-08",0.6499536,
"DEU","CPI","FOOD","AGRWTH","M","2020-09",0.5581396,
"DEU","CPI","FOOD","AGRWTH","M","2020-10",1.30719,
"DEU","CPI","FOOD","AGRWTH","M","2020-11",1.208178,
"DEU","CPI","FOOD","AGRWTH","M","2020-12",0.3700278,
"DEU","CPI","FOOD","AGRWTH","M","2021-01",1.923077,
"DEU","CPI","FOOD","AGRWTH","M","2021-02",1.447964,
"DEU","CPI","FOOD","AGRWTH","M","2021-03",1.630435,
"DEU","CPI","FOOD","AGRWTH","M","2021-04",1.883408,
"DEU","CPI","FOOD","AGRWTH","M","2021-05",1.433692,
"DEU","CPI","FOOD","AGRWTH","M","2021-06",1.25448,
"DEU","CPI","FOOD","AGRWTH","M","2021-07",4.327808,
"DEU","CPI","FOOD","AGRWTH","M","2021-08",4.520295,
"DEU","CPI","FOOD","AGRWTH","M","2021-09",4.810361,
"DEU","CPI","FOOD","AGRWTH","M","2021-10",4.423963,
"DEU","CPI","FOOD","AGRWTH","M","2021-11",4.591368,
"DEU","CPI","FOOD","AGRWTH","M","2021-12",5.898618,
"DEU","CPI","FOOD","AGRWTH","M","2022-01",4.851752,
"DEU","CPI","FOOD","AGRWTH","M","2022-02",5.084746,
"DEU","CPI","FOOD","AGRWTH","M","2022-03",5.882353,
"DEU","CPI","FOOD","AGRWTH","M","2022-04",8.010564,
"DEU","CPI","FOOD","AGRWTH","M","2022-05",10.68905,
"DEU","CPI","FOOD","AGRWTH","M","2022-06",11.9469,
"DEU","CPI","FOOD","AGRWTH","M","2022-07",14.03354,
"DEU","CPI","FOOD","AGRWTH","M","2022-08",15.7105,
"DEU","CPI","FOOD","AGRWTH","M","2022-09",17.65225,
"DEU","CPI","FOOD","AGRWTH","M","2022-10",19.15269,
"DEU","CPI","FOOD","AGRWTH","M","2022-11",19.92976,
"DEU","CPI","FOOD","AGRWTH","M","2022-12",19.75631,
"DEU","CPI","TOT","AGRWTH","M","1999-09",0.7142857,
"DEU","CPI","TOT","AGRWTH","M","1999-10",0.7151371,
"DEU","CPI","TOT","AGRWTH","M","1999-11",0.9535161,
"DEU","CPI","TOT","AGRWTH","M","1999-12",1.190476,
"DEU","CPI","TOT","AGRWTH","M","2000-01",1.549464,
"DEU","CPI","TOT","AGRWTH","M","2000-02",1.547619,
"DEU","CPI","TOT","AGRWTH","M","2000-03",1.547619,
"DEU","CPI","TOT","AGRWTH","M","2000-04",1.066351,
"DEU","CPI","TOT","AGRWTH","M","2000-05",0.9478673,
"DEU","CPI","TOT","AGRWTH","M","2000-06",1.301775,
"DEU","CPI","TOT","AGRWTH","M","2000-07",1.295642,
"DEU","CPI","TOT","AGRWTH","M","2000-08",1.179245,
"DEU","CPI","TOT","AGRWTH","M","2000-09",1.654846,
"DEU","CPI","TOT","AGRWTH","M","2000-10",1.656805,
"DEU","CPI","TOT","AGRWTH","M","2000-11",1.534829,
"DEU","CPI","TOT","AGRWTH","M","2000-12",2,
"DEU","CPI","TOT","AGRWTH","M","2001-01",1.408451,
"DEU","CPI","TOT","AGRWTH","M","2001-02",1.875733,
"DEU","CPI","TOT","AGRWTH","M","2001-03",1.875733,
"DEU","CPI","TOT","AGRWTH","M","2001-04",2.344666,
"DEU","CPI","TOT","AGRWTH","M","2001-05",2.816901,
"DEU","CPI","TOT","AGRWTH","M","2001-06",2.453271,
"DEU","CPI","TOT","AGRWTH","M","2001-07",2.093023,
"DEU","CPI","TOT","AGRWTH","M","2001-08",2.097902,
"DEU","CPI","TOT","AGRWTH","M","2001-09",1.860465,
"DEU","CPI","TOT","AGRWTH","M","2001-10",1.862631,
"DEU","CPI","TOT","AGRWTH","M","2001-11",1.511628,
"DEU","CPI","TOT","AGRWTH","M","2001-12",1.614763,
"DEU","CPI","TOT","AGRWTH","M","2002-01",2.083333,
"DEU","CPI","TOT","AGRWTH","M","2002-02",1.841197,
"DEU","CPI","TOT","AGRWTH","M","2002-03",2.071346,
"DEU","CPI","TOT","AGRWTH","M","2002-04",1.489118,
"DEU","CPI","TOT","AGRWTH","M","2002-05",1.255708,
"DEU","CPI","TOT","AGRWTH","M","2002-06",1.140251,
"DEU","CPI","TOT","AGRWTH","M","2002-07",1.138952,
"DEU","CPI","TOT","AGRWTH","M","2002-08",1.255708,
"DEU","CPI","TOT","AGRWTH","M","2002-09",1.255708,
"DEU","CPI","TOT","AGRWTH","M","2002-10",1.257143,
"DEU","CPI","TOT","AGRWTH","M","2002-11",1.145475,
"DEU","CPI","TOT","AGRWTH","M","2002-12",1.135074,
"DEU","CPI","TOT","AGRWTH","M","2003-01",1.020408,
"DEU","CPI","TOT","AGRWTH","M","2003-02",1.242938,
"DEU","CPI","TOT","AGRWTH","M","2003-03",1.127396,
"DEU","CPI","TOT","AGRWTH","M","2003-04",0.9029346,
"DEU","CPI","TOT","AGRWTH","M","2003-05",0.5636979,
"DEU","CPI","TOT","AGRWTH","M","2003-06",0.9019166,
"DEU","CPI","TOT","AGRWTH","M","2003-07",1.013514,
"DEU","CPI","TOT","AGRWTH","M","2003-08",1.127396,
"DEU","CPI","TOT","AGRWTH","M","2003-09",1.014656,
"DEU","CPI","TOT","AGRWTH","M","2003-10",1.128668,
"DEU","CPI","TOT","AGRWTH","M","2003-11",1.245753,
"DEU","CPI","TOT","AGRWTH","M","2003-12",1.122334,
"DEU","CPI","TOT","AGRWTH","M","2004-01",1.122334,
"DEU","CPI","TOT","AGRWTH","M","2004-02",0.78125,
"DEU","CPI","TOT","AGRWTH","M","2004-03",1.003345,
"DEU","CPI","TOT","AGRWTH","M","2004-04",1.677852,
"DEU","CPI","TOT","AGRWTH","M","2004-05",2.130045,
"DEU","CPI","TOT","AGRWTH","M","2004-06",1.787709,
"DEU","CPI","TOT","AGRWTH","M","2004-07",1.783723,
"DEU","CPI","TOT","AGRWTH","M","2004-08",1.895206,
"DEU","CPI","TOT","AGRWTH","M","2004-09",1.785714,
"DEU","CPI","TOT","AGRWTH","M","2004-10",1.897321,
"DEU","CPI","TOT","AGRWTH","M","2004-11",1.901566,
"DEU","CPI","TOT","AGRWTH","M","2004-12",2.219756,
"DEU","CPI","TOT","AGRWTH","M","2005-01",1.442841,
"DEU","CPI","TOT","AGRWTH","M","2005-02",1.66113,
"DEU","CPI","TOT","AGRWTH","M","2005-03",1.766004,
"DEU","CPI","TOT","AGRWTH","M","2005-04",1.210121,
"DEU","CPI","TOT","AGRWTH","M","2005-05",1.207464,
"DEU","CPI","TOT","AGRWTH","M","2005-06",1.317234,
"DEU","CPI","TOT","AGRWTH","M","2005-07",1.533406,
"DEU","CPI","TOT","AGRWTH","M","2005-08",1.531729,
"DEU","CPI","TOT","AGRWTH","M","2005-09",1.864035,
"DEU","CPI","TOT","AGRWTH","M","2005-10",1.861993,
"DEU","CPI","TOT","AGRWTH","M","2005-11",1.756312,
"DEU","CPI","TOT","AGRWTH","M","2005-12",1.411509,
"DEU","CPI","TOT","AGRWTH","M","2006-01",1.859956,
"DEU","CPI","TOT","AGRWTH","M","2006-02",1.851852,
"DEU","CPI","TOT","AGRWTH","M","2006-03",1.409978,
"DEU","CPI","TOT","AGRWTH","M","2006-04",1.956522,
"DEU","CPI","TOT","AGRWTH","M","2006-05",1.735358,
"DEU","CPI","TOT","AGRWTH","M","2006-06",1.84182,
"DEU","CPI","TOT","AGRWTH","M","2006-07",1.833873,
"DEU","CPI","TOT","AGRWTH","M","2006-08",1.508621,
"DEU","CPI","TOT","AGRWTH","M","2006-09",1.076426,
"DEU","CPI","TOT","AGRWTH","M","2006-10",1.075269,
"DEU","CPI","TOT","AGRWTH","M","2006-11",1.402373,
"DEU","CPI","TOT","AGRWTH","M","2006-12",1.391863,
"DEU","CPI","TOT","AGRWTH","M","2007-01",1.718582,
"DEU","CPI","TOT","AGRWTH","M","2007-02",1.71123,
"DEU","CPI","TOT","AGRWTH","M","2007-03",1.925134,
"DEU","CPI","TOT","AGRWTH","M","2007-04",2.132196,
"DEU","CPI","TOT","AGRWTH","M","2007-05",2.132196,
"DEU","CPI","TOT","AGRWTH","M","2007-06",1.914894,
"DEU","CPI","TOT","AGRWTH","M","2007-07",2.012712,
"DEU","CPI","TOT","AGRWTH","M","2007-08",2.123142,
"DEU","CPI","TOT","AGRWTH","M","2007-09",2.662407,
"DEU","CPI","TOT","AGRWTH","M","2007-10",2.765957,
"DEU","CPI","TOT","AGRWTH","M","2007-11",3.297872,
"DEU","CPI","TOT","AGRWTH","M","2007-12",3.167899,
"DEU","CPI","TOT","AGRWTH","M","2008-01",2.851109,
"DEU","CPI","TOT","AGRWTH","M","2008-02",2.839117,
"DEU","CPI","TOT","AGRWTH","M","2008-03",3.147954,
"DEU","CPI","TOT","AGRWTH","M","2008-04",2.400835,
"DEU","CPI","TOT","AGRWTH","M","2008-05",3.02714,
"DEU","CPI","TOT","AGRWTH","M","2008-06",3.235908,
"DEU","CPI","TOT","AGRWTH","M","2008-07",3.322949,
"DEU","CPI","TOT","AGRWTH","M","2008-08",3.118503,
"DEU","CPI","TOT","AGRWTH","M","2008-09",2.80083,
"DEU","CPI","TOT","AGRWTH","M","2008-10",2.380952,
"DEU","CPI","TOT","AGRWTH","M","2008-11",1.338826,
"DEU","CPI","TOT","AGRWTH","M","2008-12",1.125896,
"DEU","CPI","TOT","AGRWTH","M","2009-01",0.9240246,
"DEU","CPI","TOT","AGRWTH","M","2009-02",1.124744,
"DEU","CPI","TOT","AGRWTH","M","2009-03",0.4069176,
"DEU","CPI","TOT","AGRWTH","M","2009-04",0.7135576,
"DEU","CPI","TOT","AGRWTH","M","2009-05",0,
"DEU","CPI","TOT","AGRWTH","M","2009-06",0.1011122,
"DEU","CPI","TOT","AGRWTH","M","2009-07",-0.5025126,
"DEU","CPI","TOT","AGRWTH","M","2009-08",0,
"DEU","CPI","TOT","AGRWTH","M","2009-09",-0.2018164,
"DEU","CPI","TOT","AGRWTH","M","2009-10",0,
"DEU","CPI","TOT","AGRWTH","M","2009-11",0.4065041,
"DEU","CPI","TOT","AGRWTH","M","2009-12",0.8097166,
"DEU","CPI","TOT","AGRWTH","M","2010-01",0.7121058,
"DEU","CPI","TOT","AGRWTH","M","2010-02",0.5055612,
"DEU","CPI","TOT","AGRWTH","M","2010-03",1.215806,
"DEU","CPI","TOT","AGRWTH","M","2010-04",1.214575,
"DEU","CPI","TOT","AGRWTH","M","2010-05",1.215806,
"DEU","CPI","TOT","AGRWTH","M","2010-06",0.9090909,
"DEU","CPI","TOT","AGRWTH","M","2010-07",1.111111,
